order_line_id,order_id,product_id,quantity,unit_price,discount_rate,source_row
L004115,O01671,P017,3,300.00,0.05,4116
L004116,O01671,P011,5,80.00,0.05,4117
L004117,O01671,P002,4,284.00,0.20,4118
L004118,O01672,P009,1,93.00,0.00,4119
L004119,O01673,P015,3,254.00,0.10,4120
L004120,O01673,P013,3,271.00,0.20,4121
L004121,O01673,P019,2,78.00,0.10,4122
L004122,O01673,P002,5,284.00,0.05,4123
L004123,O01674,P002,1,284.00,0.10,4124
L004124,O01674,P019,3,78.00,0,4125
L004125,O01675,P021,1,249.00,0.10,4126
L004126,O01676,P015,4,254.00,0.00,4127
L004127,O01676,P003,2,199.00,0.10,4128
L004128,O01677,P024,4,81.00,0.20,4129
L004129,O01677,P019,3,78.00,0.20,4130
L004130,O01678,P010,5,211.00,0.05,4131
L004131,O01678,P009,1,93.00,0.10,4132
L004132,O01679,P024,2,81.00,0.05,4133
L004133,O01679,P018,3,269.00,0.05,4134
L004134,O01679,P024,2,81.00,0.20,4135
L004135,O01679,P007,3,35.00,0.00,4136
L004136,O01680,P023,2,68.00,0.05,4137
L004137,O01680,P023,2,68.00,0.05,4138
L004138,O01680,P007,2,35.00,0.20,4139
L004139,O01681,P024,4,81.00,0.00,4140
L004140,O01682,P017,2,300.00,0.10,4141
L004141,O01682,P012,3,134.00,0.10,4142
L004142,O01682,P015,1,254.00,0.20,4143
L004143,O01683,P008,5,188.00,0.05,4144
L004144,O01683,P013,5,271.00,0.05,4145
L004145,O01683,P013,5,271.00,0.00,4146
L004146,O01684,P002,1,284.00,0.10,4147
L004147,O01684,P006,5,196.00,0.05,4148
L004148,O01684,P005,4,65.00,0.05,4149
L004149,O01685,P010,5,211.00,0.00,4150
L004150,O01685,P018,2,269.00,0.05,4151
L004151,O01686,P018,3,269.00,0.00,4152
L004152,O01686,P024,3,81.00,0.20,4153
L004153,O01686,P004,1,123.00,0.00,4154
L004154,O01687,P011,1,80.00,0.10,4155
L004155,O01688,P015,3,254.00,0.1,4156
L004156,O01689,P023,2,68.00,0.00,4157
L004157,O01689,P014,2,294.00,0.20,4158
L004158,O01690,P003,4,199.00,0.20,4159
L004159,O01690,P022,2,134.00,0.20,4160
L004160,O01690,P024,5,81.00,0.05,4161
L004161,O01690,P012,2,134.00,0.05,4162
L004162,O01691,P003,1,199.00,0.20,4163
L004163,O01691,P020,2,189.00,0.05,4164
L004164,O01691,P011,5,80.00,0.00,4165
L004165,O01692,P006,3,196.00,0.00,4166
L004166,O01692,P008,2,188.00,0.05,4167
L004167,O01692,P020,3,189.00,0.20,4168
L004168,O01692,P009,5,93.00,0.00,4169
L004169,O01693,P009,4,93.00,0.20,4170
L004170,O01693,P015,4,254.00,0.10,4171
L004171,O01693,P017,5,300.00,0.00,4172
L004172,O01694,P002,2,284.00,0.10,4173
L004173,O01695,P014,2,294.00,0.05,4174
L004174,O01695,P003,1,199.00,0.20,4175
L004175,O01696,P024,1,81.00,0.20,4176
L004176,O01696,P022,4,134.00,0.20,4177
L004177,O01697,P009,5,93.00,0.00,4178
L004178,O01697,P001,1,122.00,0.10,4179
L004179,O01697,P024,3,81.00,0.20,4180
L004180,O01698,P009,3,93.00,0.20,4181
L004181,O01698,P017,4,300.00,0.00,4182
L004182,O01698,P022,2,134.00,0.00,4183
L004183,O01698,P005,2,65.00,0.10,4184
L004184,O01699,P015,4,254.00,0.20,4185
L004185,O01699,P002,1,284.00,0.00,4186
L004186,O01700,P006,3,196.00,0.2,4187
L004187,O01700,P010,5,211.00,0.20,4188
L004188,O01700,P008,1,188.00,0.20,4189
L004189,O01700,P014,5,294.00,0.05,4190
L004190,O01701,P010,5,211.00,0.10,4191
L004191,O01702,P016,1,231.00,0.00,4192
L004192,O01702,P007,5,35.00,0.20,4193
L004193,O01703,P007,3,35.00,0.20,4194
L004194,O01703,P001,4,122.00,0.00,4195
L004195,O01704,P016,3,231.00,0.05,4196
L004196,O01704,P011,3,80.00,0.10,4197
L004197,O01705,P016,4,231.00,0.05,4198
L004198,O01706,P007,1,35.00,0.05,4199
L004199,O01706,P012,2,134.00,0.10,4200
L004200,O01706,P017,3,300.00,0.20,4201
L004201,O01706,P015,2,254.00,0.20,4202
L004202,O01707,P004,2,123.00,0.00,4203
L004203,O01707,P004,5,123.00,0.20,4204
L004204,O01707,P014,4,294.00,0.20,4205
L004205,O01708,P019,3,78.00,0.20,4206
L004206,O01708,P006,1,196.00,0.20,4207
L004207,O01708,P020,4,189.00,0.10,4208
L004208,O01709,P004,5,123.00,0.20,4209
L004209,O01709,P020,5,189.00,0.20,4210
L004210,O01709,P017,3,300.00,0.10,4211
L004211,O01710,P018,2,269.00,0.10,4212
L004212,O01710,P016,2,231.00,0.00,4213
L004213,O01710,P010,4,211.00,0.00,4214
L004214,O01711,P004,2,123.00,0.05,4215
L004215,O01711,P018,1,269.00,0.20,4216
L004216,O01712,P014,2,294.00,0.20,4217
L004217,O01713,P024,3,81.00,0.05,4218
L004218,O01714,P008,5,188.00,0.05,4219
L004219,O01714,P004,5,123.00,0.00,4220
L004220,O01714,P016,3,231.00,0.00,4221
L004221,O01715,P021,3,249.00,0.10,4222
L004222,O01716,P008,2,188.00,0.10,4223
L004223,O01716,P019,3,78.00,0.20,4224
L004224,O01717,P016,2,231.00,0.20,4225
L004225,O01717,P010,1,211.00,0.05,4226
L004226,O01717,P014,3,294.00,0.05,4227
L004227,O01717,P010,5,211.00,0.10,4228
L004228,O01718,P019,3,78.00,0.20,4229
L004229,O01719,P023,3,68.00,0.05,4230
L004230,O01720,P003,4,199.00,0.05,4231
L004231,O01721,P010,4,211.00,0.20,4232
L004232,O01722,P007,1,35.00,0.10,4233
L004233,O01722,P019,3,78.00,0.10,4234
L004234,O01722,P013,2,271.00,0.10,4235
L004235,O01722,P010,3,211.00,0.10,4236
L004236,O01723,P004,4,123.00,0.20,4237
L004237,O01723,P021,2,249.00,0.05,4238
L004238,O01723,P009,2,93.00,0.20,4239
L004239,O01723,P013,1,271.00,0.20,4240
L004240,O01724,P013,4,271.00,0.20,4241
L004241,O01724,P001,5,122.00,0.20,4242
L004242,O01724,P018,5,269.00,0.10,4243
L004243,O01725,P022,5,134.00,0.00,4244
L004244,O01726,P010,1,211.00,0.05,4245
L004245,O01727,P008,2,188.00,0.20,4246
L004246,O01728,P021,3,249.00,0.05,4247
L004247,O01728,P015,1,254.00,0.10,4248
L004248,O01728,P005,1,65.00,0.2,4249
L004249,O01728,P015,1,254.00,0.00,4250
L004250,O01729,P024,3,81.00,0.10,4251
L004251,O01729,P001,5,122.00,0.20,4252
L004252,O01730,P008,5,188.00,0.05,4253
L004253,O01730,P001,1,122.00,0.00,4254
L004254,O01730,P002,2,284.00,0.00,4255
L004255,O01730,P018,4,269.00,0.20,4256
L004256,O01731,P015,5,254.00,0.00,4257
L004257,O01731,P018,5,269.00,0.20,4258
L004258,O01731,P013,3,271.00,0.05,4259
L004259,O01731,P005,1,65.00,0.10,4260
L004260,O01732,P003,2,199.00,0.00,4261
L004261,O01732,P021,4,249.00,0.20,4262
L004262,O01733,P019,5,78.00,0.20,4263
L004263,O01733,P013,1,271.00,0.10,4264
L004264,O01734,P020,2,189.00,0.00,4265
L004265,O01734,P013,3,271.00,0.00,4266
L004266,O01734,P016,2,231.00,0.10,4267
L004267,O01734,P009,5,93.00,0.00,4268
L004268,O01735,P022,1,134.00,0.10,4269
L004269,O01735,P020,4,189.00,0.00,4270
L004270,O01736,P024,1,81.00,0.05,4271
L004271,O01736,P010,5,211.00,0.10,4272
L004272,O01736,P013,3,271.00,0.00,4273
L004273,O01736,P023,3,68.00,0.05,4274
L004274,O01737,P006,4,196.00,0.20,4275
L004275,O01737,P023,3,68.00,0.10,4276
L004276,O01738,P019,1,78.00,0.05,4277
L004277,O01738,P012,3,134.00,0.00,4278
L004278,O01738,P017,3,300.00,0.20,4279
L004279,O01739,P003,1,199.00,0.05,4280
L004280,O01739,P021,5,249.00,0.05,4281
L004281,O01739,P022,5,134.00,0.00,4282
L004282,O01739,P004,4,123.00,0.20,4283
L004283,O01740,P021,1,249.00,0.00,4284
L004284,O01740,P018,2,269.00,0.05,4285
L004285,O01741,P009,2,93.00,0.05,4286
L004286,O01741,P010,1,211.00,0.10,4287
L004287,O01742,P016,1,231.00,0.00,4288
L004288,O01742,P007,3,35.00,0.20,4289
L004289,O01742,P007,1,35.00,0.20,4290
L004290,O01742,P021,3,249.00,0.20,4291
L004291,O01743,P015,3,254.00,0.20,4292
L004292,O01743,P021,4,249.00,0.05,4293
L004293,O01743,P005,3,65.00,0.00,4294
L004294,O01744,P015,3,254.00,0.10,4295
L004295,O01745,P022,1,134.00,0.05,4296
L004296,O01746,P009,3,93.00,0.20,4297
L004297,O01746,P023,2,68.00,0.00,4298
L004298,O01747,P012,5,134.00,0.05,4299
L004299,O01747,P008,5,188.00,0.00,4300
L004300,O01747,P010,3,211.00,0.10,4301
L004301,O01748,P024,4,81.00,0.05,4302
L004302,O01749,P017,5,300.00,0.05,4303
L004303,O01749,P005,2,65.00,0.00,4304
L004304,O01749,P022,4,134.00,0.05,4305
L004305,O01750,P024,4,81.00,0.10,4306
L004306,O01750,P009,4,93.00,0.20,4307
L004307,O01750,P016,1,231.00,0.05,4308
L004308,O01751,P019,3,78.00,0.10,4309
L004309,O01751,P012,3,134.00,0.20,4310
L004310,O01751,P008,2,188.00,0.1,4311
L004311,O01752,P020,5,189.00,0.05,4312
L004312,O01752,P018,1,269.00,0.00,4313
L004313,O01752,P024,3,81.00,0.10,4314
L004314,O01753,P010,4,211.00,0.00,4315
L004315,O01753,P003,1,199.00,0.00,4316
L004316,O01754,P024,5,81.00,0.05,4317
L004317,O01754,P023,1,68.00,0.00,4318
L004318,O01755,P015,5,254.00,0.00,4319
L004319,O01755,P001,2,122.00,0.20,4320
L004320,O01756,P012,2,134.00,0.20,4321
L004321,O01756,P014,4,294.00,0.00,4322
L004322,O01756,P024,5,81.00,0.00,4323
L004323,O01757,P010,4,211.00,0.00,4324
L004324,O01758,P009,3,93.00,0.05,4325
L004325,O01758,P019,1,78.00,0.10,4326
L004326,O01758,P020,2,189.00,0.20,4327
L004327,O01759,P014,5,294.00,0.10,4328
L004328,O01759,P009,3,93.00,0.10,4329
L004329,O01759,P002,2,284.00,0.10,4330
L004330,O01759,P007,4,35.00,0.00,4331
L004331,O01760,P006,1,196.00,0.05,4332
L004332,O01760,P009,2,93.00,0.00,4333
L004333,O01761,P011,2,80.00,0.20,4334
L004334,O01761,P010,3,211.00,0.20,4335
L004335,O01762,P012,2,134.00,0.10,4336
L004336,O01763,P021,4,249.00,0.00,4337
L004337,O01763,P014,4,294.00,0.05,4338
L004338,O01763,P016,4,231.00,0.10,4339
L004339,O01764,P015,2,254.00,0.05,4340
L004340,O01764,P021,4,249.00,0.00,4341
L004341,O01764,P006,1,196.00,0.1,4342
L004342,O01764,P007,1,35.00,0.05,4343
L004343,O01765,P024,4,81.00,0.05,4344
L004344,O01765,P006,5,196.00,0.20,4345
L004345,O01765,P022,3,134.00,0.00,4346
L004346,O01766,P014,4,294.00,0.10,4347
L004347,O01766,P022,5,134.00,0.20,4348
L004348,O01766,P011,1,80.00,0.20,4349
L004349,O01766,P008,5,188.00,0.05,4350
L004350,O01767,P011,2,80.00,0.05,4351
L004351,O01767,P003,1,199.00,0.20,4352
L004352,O01767,P003,5,199.00,0.00,4353
L004353,O01767,P018,4,269.00,0.00,4354
L004354,O01768,P001,1,122.00,0.00,4355
L004355,O01768,P006,4,196.00,0.05,4356
L004356,O01768,P024,5,81.00,0.05,4357
L004357,O01769,P020,2,189.00,0.10,4358
L004358,O01769,P009,3,93.00,0.20,4359
L004359,O01769,P017,1,300.00,0.05,4360
L004360,O01770,P009,3,93.00,0.20,4361
L004361,O01770,P004,5,123.00,0.10,4362
L004362,O01770,P018,2,269.00,0.10,4363
L004363,O01770,P004,4,123.00,0.20,4364
L004364,O01771,P015,5,254.00,0.20,4365
L004365,O01772,P007,2,35.00,0.00,4366
L004366,O01772,P015,5,254.00,0.20,4367
L004367,O01772,P021,4,249.00,0.20,4368
L004368,O01772,P019,2,78.00,0.00,4369
L004369,O01773,P007,2,35.00,0.10,4370
L004370,O01773,P023,5,68.00,0.10,4371
L004371,O01773,P010,5,211.00,0.05,4372
L004372,O01774,P010,2,211.00,0.05,4373
L004373,O01774,P003,2,199.00,0.10,4374
L004374,O01774,P007,3,35.00,0.05,4375
L004375,O01775,P010,4,211.00,0.05,4376
L004376,O01775,P009,4,93.00,0.20,4377
L004377,O01775,P016,3,231.00,0.00,4378
L004378,O01775,P020,1,189.00,0.05,4379
L004379,O01776,P003,5,199.00,0.10,4380
L004380,O01776,P001,1,122.00,0.00,4381
L004381,O01776,P002,3,284.00,0.10,4382
L004382,O01776,P003,5,199.00,0.20,4383
L004383,O01777,P023,1,68.00,0.00,4384
L004384,O01778,P002,5,284.00,0.05,4385
L004385,O01778,P002,5,284.00,0.00,4386
L004386,O01778,P009,2,93.00,0.00,4387
L004387,O01779,P022,1,134.00,0.10,4388
L004388,O01779,P008,1,188.00,0.00,4389
L004389,O01779,P021,1,249.00,0.00,4390
L004390,O01779,P006,1,196.00,0.10,4391
L004391,O01780,P004,5,123.00,0.00,4392
L004392,O01780,P004,2,123.00,0.05,4393
L004393,O01780,P006,3,196.00,0.10,4394
L004394,O01781,P008,2,188.00,0.10,4395
L004395,O01781,P017,3,300.00,0.00,4396
L004396,O01781,P012,5,134.00,0.20,4397
L004397,O01782,P009,3,93.00,0.05,4398
L004398,O01782,P024,2,81.00,0.10,4399
L004399,O01782,P017,3,300.00,0.10,4400
L004400,O01782,P017,2,300.00,0.20,4401
L004401,O01783,P002,2,284.00,0.05,4402
L004402,O01784,P009,5,93.00,0.20,4403
L004403,O01785,P016,1,231.00,0.2,4404
L004404,O01786,P012,3,134.00,0.20,4405
L004405,O01787,P016,4,231.00,0.05,4406
L004406,O01787,P005,5,65.00,0.20,4407
L004407,O01787,P001,2,122.00,0.05,4408
L004408,O01788,P012,5,134.00,0.05,4409
L004409,O01788,P016,2,231.00,0.20,4410
L004410,O01789,P011,1,80.00,0.05,4411
L004411,O01789,P003,1,199.00,0.10,4412
L004412,O01789,P005,4,65.00,0.00,4413
L004413,O01790,P021,5,249.00,0.05,4414
L004414,O01790,P019,1,78.00,0.05,4415
L004415,O01790,P022,2,134.00,0.05,4416
L004416,O01791,P015,2,254.00,0.10,4417
L004417,O01791,P024,2,81.00,0.10,4418
L004418,O01791,P015,3,254.00,0.05,4419
L004419,O01791,P021,3,249.00,0.10,4420
L004420,O01792,P020,2,189.00,0.10,4421
L004421,O01792,P009,5,93.00,0.10,4422
L004422,O01792,P003,5,199.00,0.20,4423
L004423,O01793,P018,4,269.00,0.05,4424
L004424,O01793,P013,1,271.00,0.05,4425
L004425,O01793,P003,4,199.00,0.00,4426
L004426,O01794,P005,4,65.00,0.00,4427
L004427,O01794,P003,3,199.00,0.10,4428
L004428,O01795,P012,1,134.00,0.10,4429
L004429,O01795,P023,4,68.00,0.00,4430
L004430,O01795,P010,3,211.00,0.00,4431
L004431,O01796,P015,4,254.00,0.00,4432
L004432,O01796,P011,5,80.00,0.20,4433
L004433,O01796,P013,4,271.00,0.20,4434
L004434,O01796,P012,3,134.00,0.2,4435
L004435,O01797,P016,5,231.00,0.20,4436
L004436,O01797,P008,2,188.00,0.10,4437
L004437,O01797,P005,4,65.00,0.05,4438
L004438,O01797,P002,4,284.00,0.00,4439
L004439,O01798,P012,3,134.00,0.00,4440
L004440,O01798,P016,3,231.00,0.10,4441
L004441,O01799,P007,2,35.00,0.05,4442
L004442,O01799,P015,2,254.00,0.05,4443
L004443,O01799,P008,1,188.00,0.20,4444
L004444,O01800,P006,1,196.00,0.05,4445
L004445,O01800,P014,4,294.00,0.05,4446
L004446,O01800,P018,4,269.00,0.10,4447
